time,train_id,phase,act,speed_limit,current_speed,dist_to_next_station,delay,current_gradient,next_limit_info,next_gradient_info,w_surv,w_conf,w_comp,reason
34860.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,70.0,38.2,1752.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.6,0.7,速度は制限の半分以下で安全リスク低く、減速中のジャーク抑制と乗客快適性を重視し、回生ブレーキでエネルギー回収を促すため、ConfidenceとCompetenceを高め、Survivalは低めに設定する。
34920.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,75.0,67.2,1504.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.6,0.55,0.45,現在は制限速度以下で平坦区間を加速中。安全リスクは低く、乗り心地とエネルギー効率をバランスさせる必要があるため、Survivalを中程度、ConfidenceとCompetenceをやや高めに設定する。
34950.0,T1,巡航フェーズ（駅間走行中）,惰行中,75.0,61.61,938.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.7,0.5,現在は制限速度を大きく下回り、遅延もなく勾配も平坦で惰行中です。安全リスクは低く、乗り心地と省エネを重視すべきです。したがってSurvivalは低め、Confidenceを高く、Competenceは中程度に設定します。
34980.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,75.0,66.37,372.8,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.5,0.7,0.6,減速フェーズで惰行中、速度は制限以下で遅延なし。乗り心地と回生ブレーキ活用が重要なため、Confidenceを高め、Competenceも中程度、Safetyは標準程度に設定。
35010.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,75.0,16.59,2303.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.6,速度は制限の大幅下回りで安全リスク低く、遅延なし。減速中で回生可能だが速度低いため効率重視。乗り心地はブレーキによるジャーク抑制が必要。
35070.0,T1,巡航フェーズ（駅間走行中）,惰行中,80.0,74.82,1935.9,0.0,0.0,この先制限速度なし,435m先に上り勾配15.0‰あり,0.4,0.6,0.5,現在は制限速度下回りで遅延なし、平坦区間の巡航中。安全リスクは低く快適走行を重視し、上り勾配に備えてエネルギー回生も活用したい。
35100.0,T1,巡航フェーズ（駅間走行中）,惰行中,80.0,77.01,1335.7,0.0,15.0,この先制限速度なし,この先目立った勾配なし,0.3,0.7,0.5,速度は制限内で遅延なし、勾配は下りで安定走行。安全リスクは低く快適性を重視し、エネルギー回生は適度に促す。したがってSurvivalは0.3、Confidenceは0.7、Competenceは0.5に設定する。
35130.0,T1,巡航フェーズ（駅間走行中）,惰行中,80.0,73.41,732.1,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.7,0.5,現在は制限速度以下で遅延なし、勾配・前方制限もなく安全リスクが低い。乗り心地を重視しConfidenceを高く、エネルギー回生の余地はあるが緊急ではないためCompetenceは中程度に設定。
35160.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,80.0,76.26,129.9,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.75,0.45,0.65,速度は制限限界付近で減速フェーズ、駅止まりが必要。安全確保が最優先だが、回生ブレーキでエネルギー回収と乗客快適性も重要。
35220.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,38.4,2136.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.7,加速フェーズで速度は制限の半分以下、勾配・遅延なし。安全は低リスクだが快適性と省エネを重視。
35250.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,90.73,1493.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.5,0.3,速度は制限下限に余裕があり安全リスク低、加速中で乗り心地重視、エネルギー消費は増えるが回生機会少ないため効率はやや低め。
35280.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,100.0,723.7,0.0,0.0,この先制限速度なし,423m先に下り勾配15.0‰あり,0.85,0.3,0.5,速度が制限上限100km/hで加速中のため、超過リスクが高く安全性を最優先すべきです。加減速が必要になるため快適性は中程度に設定し、下り勾配での回生ブレーキ活用の余地があるものの、エネルギー効率は二次的とします。
35310.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,100.0,53.43,5.5,0.0,-15.0,この先制限速度なし,この先目立った勾配なし,0.5,0.3,0.8,駅手前で減速中・速度は制限の半分以下で安全リスク低く、回生ブレーキでエネルギー回収が重要。乗客快適性は急ブレーキで低下するが許容範囲。
35370.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,100.0,59.2,1647.9,0.0,0.0,この先制限速度なし,347m先に下り勾配35.0‰あり,0.6,0.8,0.5,現在は加速中で速度は制限の半分以下、直前にリスクは低いが347m先の急勾配で将来超速の危険がある。安全は重要だが乗り心地とエネルギー効率も確保すべき。
35400.0,T1,巡航フェーズ（駅間走行中）,惰行中,100.0,85.43,929.2,0.0,-35.0,この先制限速度なし,この先目立った勾配なし,0.4,0.7,0.5,現在は制限速度以下で遅延0秒、下り勾配のみで速度上昇リスクは低く、快適な巡航が可能。省エネ効果も期待できるが安全は最優先ではない。Survivalは中程度、Confidence高め、Competenceは適度に設定する。
35430.0,T1,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,100.0,84.36,155.3,0.0,0.0,255m先に制限速度70.0km/hあり,この先目立った勾配なし,0.7,0.3,0.8,現在は駅手前減速フェーズで速度84.4km/h、制限100km/h以下だが255m先に70km/h制限があり安全確保が必要。回生ブレーキでエネルギー回収できるため効率重視。急ブレーキによる乗り心地低下は許容できるが過度なジャークは避けたい。
35490.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,70.0,35.2,1746.2,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.5,0.6,現在は加速フェーズで速度は制限の半分以下、遅延なし・勾配平坦のため安全リスクは低く、乗り心地とエネルギー効率をバランスさせる。
35520.0,T1,巡航フェーズ（駅間走行中）,惰行中,70.0,68.7,1253.7,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.8,0.5,現在は惰行で速度は制限限界付近だが超過はなく安全リスクは低い。乗り心地は安定しているためConfidenceを高く、エネルギーは既に低消費なのでCompetenceは中程度に設定する。
35550.0,T1,巡航フェーズ（駅間走行中）,惰行中,70.0,55.0,736.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.8,0.5,現在は制限速度を大きく下回り遅延もなく、平坦区間で惰行中のため安全リスクは低く、乗り心地とエネルギー効率を重視すべき。
35580.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,70.0,61.44,209.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.6,0.7,現在速度は制限70km/h以下の61.4km/hで遅延0秒、駅手前400m以内の減速フェーズにあり、勾配は平坦です。安全リスクは低いが、滑らかな減速と回生ブレーキでエネルギー効率を高める必要があるため、快適性と省エネを重視しつつ最低限の安全重みを設定します。
35640.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,75.0,14.4,1691.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.8,駅出発直後の加速で速度は制限の約20%に留まり、勾配平坦・遅延なしのため安全リスクは低い。快適性を保ちつつ加速すべきなので、Survival低、Confidence中、Competence高に設定。
35670.0,T1,巡航フェーズ（駅間走行中）,惰行中,75.0,61.05,1247.5,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.7,0.5,現在は制限速度を大きく下回り遅延もなく、勾配も平坦で安全リスクは低い。乗客の快適性を重視しつつ、エネルギー効率も維持するため、Confidenceを高く、Survivalを低めに設定する。
35700.0,T1,巡航フェーズ（駅間走行中）,惰行中,75.0,65.75,681.7,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.7,0.5,現在は制限速度を10km/h下回り、遅延なし・勾配平坦で安全リスク低い。巡航フェーズで惰行中のため急加減速は不要。乗客快適性を重視しつつ、エネルギー回生の余地もあるため、Survival0.3、Confidence0.7、Competence0.5と設定する。
35730.0,T1,次駅への減速フェーズ（駅手前400m以内）,惰行中,75.0,70.86,121.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.4,0.8,0.6,速度は制限内で遅延なし、減速フェーズで惰行中のため安全リスクは低く快適性を重視しつつ回生ブレーキで省エネも期待できる。したがってSurvivalは中程度、Confidenceは高め、Competenceはやや高めに設定する。
35790.0,T1,駅出発直後の加速フェーズ（駅発車20秒以内）,力行（加速）中,80.0,40.0,2230.6,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.7,駅出発直後の加速で速度は制限の半分以下、勾配平坦のため安全リスクは低い。遅延なしで乗客は快適さを期待でき、加速に必要なエネルギー以外は抑える。Survival低め、Confidence中、Competenceやや高めに設定。
35820.0,T1,巡航フェーズ（駅間走行中）,惰行中,80.0,78.48,1667.2,0.0,0.0,この先制限速度なし,167m先に上り勾配15.0‰あり,0.5,0.8,0.7,速度は制限限界付近だが超過なし、上り勾配が近く減速で安全リスク低。快適性重視でConfidenceを高く、エネルギー回生機会は中程度なのでCompetenceはやや高めに設定。Survivalは中程度、Confidenceは高く、Competenceはやや高めに設定する。
35850.0,T1,巡航フェーズ（駅間走行中）,惰行中,80.0,77.01,1065.5,0.0,15.0,この先制限速度なし,この先目立った勾配なし,0.4,0.8,0.6,現在は制限速度下で惰行、勾配は下りで速度上昇リスクは低く安全性は中程度。乗り心地重視でConfidenceを高く、回生活用でCompetenceもやや高めに設定。
35880.0,T1,巡航フェーズ（駅間走行中）,惰行中,80.0,76.99,462.4,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.3,0.6,0.5,速度は制限限界に近く安全リスクは低いが、快適性を保ちつつエネルギー効率を維持する必要がある。
35910.0,T1,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,80.0,29.71,2224.3,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.7,速度は制限の約3割で安全リスクは低く、遅延もなし。減速中のジャーク抑制が快適性に重要で、回生ブレーキでエネルギー回収の余地があるため省エネを促す。
35970.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,100.0,81.6,1911.0,0.0,0.0,この先制限速度なし,この先目立った勾配なし,0.2,0.5,0.6,速度は制限の約82%で余裕があり安全リスク低。巡航中で快適性と省エネが重要。
