time,train_id,group_phase,group_notch,current_speed,signal_speed,speed_limit,dist_to_next_station,req_stop_dist,delta_stop,delay,f_exist,f_distance,rule_expected,rule_reason,llm_reward,nn_output,reason
170.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,2.5,0.0,2.5,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了なのに2.5m手前で停止しており、停止位置誤差が許容範囲外のため0.8点とした。
173.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,2.5,0.0,2.5,20.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が要求位置より2.5m手前で停止しており許容誤差内だが早すぎるため、0.8点とした。
176.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,2.5,0.0,2.5,20.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が2.5m手前で誤差が3m以内のため0.8点とし、他の安全項目は問題なし。
179.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,2.5,0.0,2.5,20.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了フェーズで停止位置が2.5m手前であり、誤差が1‑3mの範囲なので0.8点とした。
180.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,3.0,0.0,3.0,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.6,駅手前で停止し3mの位置誤差があるため停止位置評価で0.8点とし、他項目は問題なしと判断した。
181.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,3.0,0.0,3.0,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.5,停止位置誤差が3mで許容範囲内、速度・信号遵守、ノコギリ運転なしのため0.8と評価。
184.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,3.0,0.0,3.0,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.6,駅停車完了で速度0km/h、停止位置誤差3mは許容範囲内。制限速度・CBTC違反なし、ノコギリ運転もなく高評価とした。
185.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,3.0,0.0,3.0,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.4,停止位置が3m離れているが、速度・CBTC違反なし、ノコギリ運転もなく、誤差に基づき0.8点と評価。
186.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,3.0,0.0,3.0,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.6,駅停車完了で速度0km/hだが、停止位置が駅から3m手前にあり許容範囲外のため0.8点とした。
192.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,3.0,0.0,3.0,20.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.6,停止位置が3m手前であり、駅停車完了に不必要なブレーキが続いているため、最高評価は0.8とした。
193.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,3.0,0.0,3.0,20.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.6,停止位置が3m手前で停止し、速度・CBTC制限を遵守。ノコギリ運転なしでブレーキ保持は駅停車完了フェーズに適切なため、誤差評価の0.8点とした。
196.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,3.0,0.0,3.0,20.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.6,停止位置が3.0 m離れており、駅停車完了フェーズの許容範囲（1‑3 m）内のためreward 0.8とした。
201.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,3.5,0.0,3.5,0.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.6,停止位置が3.5mと許容範囲(3‑5m)に収まっているが誤差があるため、0.5点と評価した。
204.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,3.5,0.0,3.5,0.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.6,駅停車完了でブレーキ保持は問題ないが、停止位置が3.5m離れており許容範囲を超えるため、評価は0.5点とした。
207.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,3.5,0.0,3.5,20.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.4,駅停車完了で3.5 mの位置誤差により0.5点、不要なブレーキは軽微な減点要因だが即点減点には該当しないため0.5とした。
210.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,3.5,0.0,3.5,20.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.6,駅停車完了で速度0km/hは安全だが、停止位置が3.5m離れているため中程度の減点となり、rewardは0.5とする。
215.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,3.5,0.0,3.5,20.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.4,駅停車完了フェーズで3.5 m手前に停止しており、停止位置誤差が3‑5 mに該当するため0.5点とした。
221.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,4.0,0.0,4.0,0.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.4,駅停車完了フェーズで速度0のまま惰行は不適切なノッチと判断し、他に安全違反はないため中程度の評価とした。
230.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,4.0,0.0,4.0,20.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.4,駅停車完了にもかかわらず4m手前で停止しており、停止位置誤差が3‑5m区間に該当するためrewardを0.5とした。
234.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,4.5,0.0,4.5,0.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.4,停止位置が4.5 m手前で未到達のため、駅停車完了フェーズの基準に従い0.5点とした。
236.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,4.5,0.0,4.5,0.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.2,駅停車完了で速度0だが、ブレーキ→惰行への短時間切替がノコギリ運転と判定され上限0.5点、停止位置誤差4.5mで0.5点となりreward=0.5。
240.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,4.5,0.0,4.5,0.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.4,駅停車完了で速度0km/hにも関わらずブレーキを継続しているため、エネルギー無駄と判断し評価を低減した。
243.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,4.5,0.0,4.5,20.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.3,駅停車完了で速度0km/hだが停止位置が4.5m手前にあり、停止位置誤差に基づき0.5点とした。遅延はあるが即時ゼロ違反ではない。
244.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,4.5,0.0,4.5,20.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.3,駅停車完了で停止位置誤差が4.5m（3‑5m区間）であり、速度・信号違反やノコギリ運転はなく、評価基準に従い0.5点とした。
250.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,4.5,0.0,4.5,20.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.3,駅停車完了で停止位置が4.5 m手前にあり、誤差が3‑5 m区間に該当するため0.5点とした。
251.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,4.5,0.0,4.5,20.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.3,現在速度0km/hで4.5m手前に停車しており、惰行では位置修正できず駅停車完了フェーズの距離誤差が5m未満のためrewardは0.5とした。
253.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,5.0,0.0,5.0,0.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.4,駅停車完了で5m手前に止まっており停止位置誤差により0.5点とし、他は問題なし。
259.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,5.0,0.0,5.0,0.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.4,駅停車完了で速度0km/h、停止位置誤差5mにより0.5点とし、他の安全・速度違反はなくノコギリ運転もなし。
262.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,5.0,0.0,5.0,20.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.3,駅停車完了で速度0km/hなのにブレーキを続け、5m手前で停止しているため停止位置誤差が5m(0.5点)となり、遅延も生じている。
264.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,5.0,0.0,5.0,20.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.3,駅手前5mで停止し停止位置誤差が5mとなり遅延を招くため、評価は0.5とした。
270.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,6.0,0.0,6.0,0.0,0.0,2000.0,0.2,停止誤差5〜10m → 0.2,0.2,0.3,駅停車完了で速度0km/hだが停止位置が6m手前にあり、許容誤差を超える早すぎる停止と判断したため、評価は0.2点とした。
275.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,6.0,0.0,6.0,0.0,0.0,2000.0,0.2,停止誤差5〜10m → 0.2,0.2,0.3,停止位置が6m手前で誤差が大きく、駅停車完了フェーズの許容範囲外となるためrewardを0.2とした。
277.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,6.0,0.0,6.0,0.0,0.0,2000.0,0.2,停止誤差5〜10m → 0.2,0.2,0.3,駅停車完了段階で6m手前に止まっているにも関わらずブレーキを継続し、停止位置未達のため評価は低く0.2とした。
279.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,6.0,0.0,6.0,20.0,0.0,2000.0,0.2,停止誤差5〜10m → 0.2,0.2,0.3,駅停車完了で6m手前に停止し遅延20秒、エネルギー無駄なブレーキ操作が続くため、停止位置誤差に基づき0.2の低評価とした。
287.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,6.0,0.0,6.0,20.0,0.0,2000.0,0.2,停止誤差5〜10m → 0.2,0.2,0.3,駅停車完了で6m手前に停止しており停止位置誤差が5‑10mのため評価0.2となる。
289.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,7.5,0.0,7.5,0.0,0.0,2000.0,0.2,停止誤差5〜10m → 0.2,0.2,0.3,駅停車完了で停止位置が7.5m手前となり許容誤差を超えているため、0.2点とした。
292.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,7.5,0.0,7.5,0.0,0.0,2000.0,0.2,停止誤差5〜10m → 0.2,0.2,0.3,駅停車完了で7.5m手前に停止しており、停止位置誤差が大きくエネルギー無駄となるため低評価とした。
294.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,7.5,0.0,7.5,0.0,0.0,2000.0,0.2,停止誤差5〜10m → 0.2,0.2,0.3,駅停車完了で7.5m手前に停止しており許容誤差を超えるため低評価とし、rewardを0.2とした。
297.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,7.5,0.0,7.5,20.0,0.0,2000.0,0.2,停止誤差5〜10m → 0.2,0.2,0.3,駅手前で0km/hで停止しており、停止位置誤差が7.5mと大きく遅延を招くため低評価となる。
306.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,9.0,0.0,9.0,0.0,0.0,2000.0,0.2,停止誤差5〜10m → 0.2,0.2,0.4,駅停車完了で速度0km/hにも関わらずブレーキを継続しているためフェーズに対するノッチ操作が不適切で、停止位置誤差9mにより評価は0.2点となる。
315.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,9.0,0.0,9.0,20.0,0.0,2000.0,0.2,停止誤差5〜10m → 0.2,0.2,0.3,駅停車完了段階で9m手前に止まっており、位置誤差が5‑10mのため0.2点とした。
404.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,-1.5,0.0,-1.5,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0かつ停止位置誤差1.5mは許容範囲で、速度・信号違反なし、ノコギリ運転でもなく余分な力行もないため0.8とした。
410.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,-1.5,0.0,-1.5,20.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で速度0のまま惰行は問題なく、停止位置誤差が1.5mで許容範囲内のため高評価とし、0.8点とした。
414.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-2.5,0.0,-2.5,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,速度は制限・信号内で停止位置誤差2.5mは許容範囲、ノコギリ運転なし、余分な力行もなく安全に定時停止できるため0.8とした。
420.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-2.5,0.0,-2.5,0.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,駅停車完了で停止位置が2.5m離れているが、|dist|≤3mの区分に該当し、0.8点の高評価となる。
423.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-2.5,0.0,-2.5,20.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が2.5mのオーバーランで許容範囲（1‑3m）内、速度・信号遵守、ノコギリ運転なしのためreward 0.8とした。
429.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-2.5,0.0,-2.5,20.0,0.0,2000.0,0.8,停止誤差1〜3m → 0.8,0.8,0.7,停止位置が2.5mの誤差で許容範囲内（1‑3m）であり、速度・CBTC制限を遵守、ノコギリ運転なしのため0.8とした。
432.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-4.0,0.0,-4.0,0.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.7,駅停車完了で4mの過走により停止位置誤差が3〜5m区間となり、評価は0.5点とした。
433.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-4.0,0.0,-4.0,0.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.8,駅停車完了で4mの過走により停止位置誤差が3‑5m区間となり、基準上0.5点と評価した。
436.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-4.0,0.0,-4.0,0.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.8,駅停車完了で速度0km/h、停止位置誤差4mは許容範囲内であり、制限速度・CBTC違反なし。ブレーキ保持は安全上問題なく、ノコギリ運転もなし。
437.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,-4.0,0.0,-4.0,0.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.7,駅停車完了で速度0km/hなのに惰行は不適切で、停止位置が4m過走しているため0.5点とした。
438.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-4.0,0.0,-4.0,0.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.7,駅停車完了で速度0は適切だが、停止位置が4m過走し許容誤差を超えるため、評価は0.5点とした。
439.0,Train11,駅停車完了（速度0km/h）,ブレーキ（減速）中,0.0,70.0,70.0,-4.0,0.0,-4.0,0.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.7,停止位置が4m過走し、誤差が3‑5m区間に該当するため駅停車完了フェーズの評価は0.5点とした。
440.0,Train11,駅停車完了（速度0km/h）,惰行中,0.0,70.0,70.0,-4.0,0.0,-4.0,0.0,0.0,2000.0,0.5,停止誤差3〜5m → 0.5,0.5,0.7,駅停車完了で速度0km/hだが、停止位置が4m過走しており、誤差が5m以内の評価区分（0.5点）に該当するため、他項目は全てOKとしてrewardを0.5とした。
